geneName	family
EOY33475	3283
EOY27697	3283
EOY15799	3284
EOX91585	3284
EOX92192	3284
EOY16092	3284
EOY18723	3285
EOY18066	3285
EOY33975	3285
EOY31967	3285
EOY26283	3285
EOX94315	3287
EOY06204	3287
EOX95269	3288
EOY06704	3288
EOY32806	3288
EOY17497	3288
EOX94398	3288
EOY14154	3288
EOY22397	3288
EOX93173	3288
EOY16227	3288
EOY17606	3288
EOY11815	3288
EOY06703	3288
EOY00792	3288
EOY03782	3288
EOX91695	3288
EOX99208	3288
EOX91640	3288
EOY04802	3288
EOY12637	3288
EOX91111	3288
EOY12141	3288
EOX93442	3288
EOY30934	3288
EOY03951	3288
EOY01029	3288
EOY23280	3288
EOY28931	3288
EOY09550	3289
EOY16352	3289
EOX96594	3290
EOY06880	3290
EOX98537	3290
EOX95599	3291
EOY23685	3291
EOY23870	3291
EOX91827	3292
EOX97306	3292
EOY19849	3294
EOY19847	3294
EOY11134	3296
EOY05674	3296
EOY22263	3296
EOX95648	3296
EOX92447	3296
EOY23931	3296
EOY01188	3297
EOX96221	3297
EOY15464	3298
EOY31865	3298
EOY08421	3299
EOY33339	3299
EOY34227	3300
EOY27851	3300
EOX95161	3301
EOX95156	3301
EOX95160	3301
EOX95158	3301
EOX95162	3301
EOY15259	3302
EOX90677	3302
EOY18232	3303
EOY18237	3303
EOY32804	3304
EOY22718	3304
EOY22720	3304
EOY24160	3304
EOY13630	3305
EOY13625	3305
EOY13628	3305
EOY31566	3306
EOY24472	3306
EOX96243	3306
EOY05151	3306
EOY31287	3308
EOY22888	3308
EOY24210	3308
EOY14034	3309
EOY03696	3309
EOY01013	3310
EOY01024	3310
EOY20527	3310
EOY23920	3312
EOY23919	3312
EOY22469	3313
EOY02036	3313
EOY26259	3314
EOY29855	3314
EOY24432	3314
EOY21546	3315
EOY00107	3315
EOY12171	3316
EOY08381	3316
EOY12944	3317
EOY19905	3317
EOY25103	3318
EOY32880	3318
EOY34461	3318
EOX92288	3318
EOY10304	3319
EOY10298	3319
EOY26707	3320
EOY26708	3320
EOX96693	3321
EOY32663	3321
EOY02222	3323
EOX93880	3323
EOY28751	3323
EOY16516	3324
EOY15826	3324
EOX97945	3324
EOY12520	3325
EOY12531	3325
EOY21013	3327
EOY19983	3327
EOY03055	3327
EOY07279	3327
EOY11299	3328
EOY09762	3328
EOY03431	3329
EOY21796	3329
EOY20845	3330
EOY20842	3330
EOY33029	3332
EOY33032	3332
EOY05217	3333
EOY28866	3333
EOY13770	3334
EOY13312	3334
EOY04788	3334
EOY20488	3334
EOY19350	3334
EOY25443	3334
EOX94804	3334
EOY20029	3334
EOY12127	3334
EOY00639	3334
EOY02386	3334
EOX95368	3334
EOY04259	3334
EOY21704	3334
EOY08264	3334
EOY03877	3334
EOY07331	3334
EOX99317	3334
EOX93889	3334
EOY26457	3334
EOY21445	3334
EOX94095	3334
EOY03970	3334
EOY18716	3334
EOX93605	3334
EOY14359	3334
EOY19341	3334
EOX95197	3334
EOY20980	3334
EOY19006	3334
EOY00276	3334
EOY13665	3334
EOY31801	3334
EOY08988	3334
EOY13469	3334
EOY04695	3334
EOY09972	3334
EOX94422	3334
EOY32034	3334
EOY31285	3334
EOY32645	3334
EOY13955	3334
EOX93094	3334
EOY16663	3334
EOY01320	3334
EOX92044	3334
EOY03359	3334
EOX98011	3334
EOY01263	3334
EOY09345	3334
EOY16269	3334
EOY08066	3334
EOY31822	3334
EOY19086	3334
EOY10111	3334
EOY02442	3334
EOY13771	3334
EOY20677	3334
EOX99508	3334
EOY09596	3334
EOY27051	3334
EOY17878	3334
EOX91021	3334
EOY10441	3334
EOY03967	3334
EOY06846	3334
EOY32642	3334
EOY32888	3334
EOY01844	3334
EOY00392	3334
EOY20378	3334
EOY11033	3334
EOY13404	3334
EOX93341	3334
EOY32585	3334
EOY02749	3334
EOY03751	3334
EOX99878	3334
EOY21344	3334
EOY03950	3334
EOY26090	3334
EOY10862	3334
EOY11239	3334
EOY10542	3334
EOY13913	3334
EOX99849	3334
EOX97119	3334
EOY28966	3335
EOY01107	3335
EOY08868	3335
EOY03862	3336
EOY13322	3336
EOY18919	3336
EOY13994	3336
EOY09032	3336
EOY21293	3336
EOY31814	3336
EOX99437	3336
EOY08625	3336
EOY18957	3336
EOY09203	3336
EOY19012	3336
EOY12316	3337
EOY12313	3337
EOY10827	3338
EOY07645	3338
EOY23876	3338
EOY28781	3339
EOY19537	3339
EOY19503	3339
EOY19595	3339
EOY03920	3340
EOY01045	3340
EOY07638	3341
EOY18391	3341
EOY01093	3341
EOY29491	3341
EOY34170	3341
EOY07636	3341
EOY26887	3341
EOY29731	3341
EOY07003	3341
EOX92868	3342
EOY13315	3342
EOX95306	3343
EOY06768	3343
EOY14905	3344
EOY14904	3344
EOY28752	3344
EOY05626	3345
EOY31197	3345
EOY02776	3345
EOX92758	3345
EOY23599	3346
EOY07111	3346
EOY23600	3346
EOY06666	3347
EOY20198	3347
EOX99792	3348
EOY21858	3348
EOX94062	3349
EOX97148	3349
EOY32835	3349
EOX97750	3349
EOY05175	3349
EOX96385	3352
EOY32370	3352
EOY01980	3353
EOY18634	3353
EOY27686	3353
EOX94987	3353
EOY06475	3353
EOX92797	3354
EOY01704	3354
EOX94409	3356
EOY07515	3356
EOY01793	3358
EOY03562	3358
EOY29339	3358
EOY09669	3359
EOX95059	3359
EOY31042	3360
EOY32561	3360
EOX92023	3360
EOY32556	3360
EOX90891	3360
EOY15939	3360
EOX95749	3360
EOX91995	3360
EOY00179	3362
EOY04201	3362
EOY21024	3362
EOY15418	3363
EOY32886	3363
EOY20450	3364
EOY20451	3364
EOY09925	3364
EOY20460	3364
EOX93489	3364
EOX93488	3364
EOY10232	3364
EOY09934	3364
EOY10044	3364
EOY10233	3364
EOY20454	3364
EOY10239	3364
EOX92397	3365
EOX92400	3365
EOY33673	3366
EOY33669	3366
EOY33671	3366
EOY33674	3366
EOX98708	3367
EOY15368	3367
EOY08783	3368
EOY32846	3368
EOX98446	3369
EOY15755	3369
EOX99574	3370
EOY19730	3370
EOY03051	3370
EOY21423	3370
EOY01087	3370
EOY08036	3371
EOY17706	3371
EOY25551	3374
EOY03969	3374
EOY12255	3374
EOY05643	3375
EOY11320	3375
EOY29177	3376
EOY26311	3376
EOY08701	3377
EOY32247	3377
EOY24403	3378
EOY15747	3378
EOY25878	3378
EOX96884	3379
EOY14159	3379
EOY18886	3380
EOY08023	3380
EOY06176	3381
EOX94333	3381
EOY10854	3381
EOY12259	3382
EOX93268	3382
EOY34059	3384
EOY23127	3384
EOY07544	3384
EOY31606	3384
EOY16645	3385
EOY06093	3385
EOX93673	3386
EOY15707	3386
EOY13757	3387
EOY33696	3387
EOY21804	3388
EOX92979	3388
EOY22534	3388
EOX93950	3389
EOY29427	3389
EOY29289	3389
EOY31206	3389
EOY31134	3389
EOY07117	3390
EOY17713	3390
EOY34561	3390
EOY07292	3392
EOY33806	3392
EOX98185	3393
EOY27717	3393
EOY06041	3394
EOX96366	3394
EOY18862	3394
EOY26150	3395
EOY08824	3395
EOY18665	3396
EOY25290	3396
EOY34385	3396
EOY29633	3396
EOY27156	3397
EOY30401	3397
EOX90608	3398
EOY02921	3398
EOX98911	3398
EOY22606	3398
EOY20419	3399
EOY20408	3399
EOX93943	3400
EOX91380	3400
EOY05315	3400
EOY14299	3401
EOY03454	3401
EOY31701	3401
EOY29647	3403
EOY26771	3403
EOY09277	3404
EOY15970	3404
EOY08481	3405
EOY17135	3405
EOX99991	3405
EOX94806	3406
EOY23817	3406
EOY33367	3406
EOY33366	3406
EOY04456	3407
EOY28397	3407
EOY34706	3407
EOX97030	3410
EOY04387	3410
EOY11853	3410
EOY25110	3411
EOY25119	3411
EOY25107	3411
EOY08902	3412
EOY20964	3412
EOY04161	3412
EOY13494	3413
EOY13490	3413
EOY15287	3414
EOY15288	3414
EOX98890	3414
EOY11712	3415
EOY06827	3415
EOY00505	3415
EOX95367	3415
EOY06830	3415
EOX94309	3416
EOY34012	3416
EOY22995	3416
EOX96980	3416
EOY05137	3416
EOY24413	3416
EOY05136	3416
EOY24704	3416
EOY05038	3416
EOX91872	3417
EOY08455	3417
EOY19385	3418
EOY17247	3418
EOY33344	3418
EOY02915	3418
EOY03550	3418
EOX92767	3418
EOY24936	3419
EOX95780	3419
EOY12053	3419
EOY28956	3419
EOY18099	3419
EOY19197	3420
EOX96091	3420
EOY09576	3421
EOY09578	3421
EOY09240	3422
EOX96644	3422
EOX96102	3424
EOY24620	3424
EOY34687	3425
EOY04484	3425
EOY20158	3425
EOY31005	3426
EOY01159	3426
EOY20330	3427
EOY09886	3427
EOX98941	3428
EOX90597	3428
EOY15882	3428
EOY15260	3429
EOX97444	3429
EOY25090	3429
EOY05977	3430
EOY05978	3430
EOY18220	3430
EOY24759	3431
EOY05220	3431
EOY24643	3432
EOY16353	3432
EOY16370	3432
EOY16376	3432
EOX96811	3433
EOY09314	3433
EOY17693	3434
EOX90785	3434
EOY13971	3435
EOY26015	3435
EOY02484	3436
EOY09788	3436
EOX95633	3436
EOX95584	3436
EOY30252	3436
EOY22621	3436
EOX91916	3436
EOY25409	3436
EOY14673	3436
EOX93534	3436
EOY10910	3436
EOY13804	3436
EOY31883	3436
EOY11599	3436
EOY05933	3436
EOY29159	3436
EOY09763	3436
EOY11650	3436
EOX96827	3436
EOY05934	3436
EOY11598	3436
EOY10909	3436
EOX98202	3436
EOY08105	3436
EOX97197	3436
EOY32917	3436
EOY00239	3436
EOY18547	3436
EOY28704	3436
EOY09832	3436
EOY34114	3436
EOY07590	3436
EOY09749	3436
EOY10816	3436
EOY15527	3436
EOY00683	3436
EOX94546	3436
EOY01104	3436
EOY21824	3436
EOY26731	3436
EOY28157	3436
EOY07879	3436
EOY11605	3436
EOY33045	3436
EOY27596	3436
EOY34026	3436
EOY03042	3436
EOY06521	3436
EOY11053	3436
EOY11278	3436
EOY13340	3436
EOY13339	3436
EOY01564	3436
EOY21924	3436
EOY01161	3436
EOX93483	3436
EOY04353	3436
EOY06793	3436
EOY08249	3436
EOX92885	3436
EOX93461	3436
EOY10261	3436
EOX90638	3436
EOY25154	3436
EOX93817	3436
EOY19348	3437
EOY28608	3437
EOY01434	3437
EOY13681	3439
EOX92343	3439
EOX99830	3440
EOY32335	3440
EOY03267	3440
EOY30203	3441
EOY31069	3441
EOY30093	3441
EOY29489	3441
EOY25795	3441
EOY29376	3441
EOY26004	3441
EOY10358	3442
EOX97246	3442
EOY15613	3442
EOY30602	3442
EOY29783	3443
EOY26906	3443
EOY11220	3443
EOY30824	3443
EOY32393	3443
EOX98221	3444
EOY14515	3444
EOY25733	3445
EOY23092	3445
EOY07123	3445
EOY34551	3445
EOX96935	3445
EOY27000	3446
EOY00994	3446
EOY22349	3447
EOY00760	3447
EOY07720	3448
EOX92303	3448
EOY08353	3449
EOY07597	3449
EOX96861	3449
EOY05157	3449
EOY12680	3449
EOY30889	3450
EOY30888	3450
EOY22177	3451
EOY01570	3451
EOY03828	3451
EOY11976	3452
EOY29012	3452
EOX99920	3453
EOY08595	3453
EOY02954	3454
EOY06233	3454
EOY19472	3454
EOY34518	3455
EOY17734	3455
EOX91777	3457
EOX97264	3457
EOY15639	3457
EOY31428	3458
EOY21447	3458
EOY30954	3458
EOY25767	3458
EOX98081	3458
EOY29638	3458
EOY27712	3458
EOX96447	3459
EOY22785	3459
EOY22196	3460
EOY22202	3460
EOY19384	3460
EOY33890	3462
EOY07362	3462
EOY17951	3462
EOX99606	3463
EOY02959	3463
EOX93392	3464
EOY12184	3464
EOY32127	3465
EOY04556	3465
EOX92170	3466
EOY16073	3466
EOY24777	3467
EOY23247	3467
EOY12423	3468
EOX96131	3468
EOX94602	3470
EOY19556	3470
EOY00496	3471
EOX93882	3471
EOY00452	3472
EOY18121	3472
EOY16671	3473
EOY06057	3473
EOY32931	3473
EOY21799	3473
EOY03148	3473
EOY19864	3473
EOY01973	3473
EOY13258	3474
EOY13259	3474
EOY27998	3474
EOY08294	3475
EOY08295	3475
EOY30678	3476
EOY26904	3476
EOY15330	3477
EOY02670	3477
EOY00821	3477
EOY22405	3477
EOY03021	3477
EOY14198	3477
EOY24227	3480
EOY15721	3480
EOY15722	3480
EOY34487	3481
EOX99603	3481
EOY22669	3481
EOY32531	3482
EOX93259	3482
EOY21609	3483
EOY00277	3483
EOY29882	3483
EOY30492	3483
EOY31240	3484
EOX97299	3484
EOX97293	3484
EOY04716	3485
EOY04718	3485
EOY04714	3485
EOY15120	3486
EOY21267	3486
EOY01516	3487
EOY03875	3487
EOY24918	3487
EOY29079	3488
EOY15115	3488
EOY00499	3488
EOY24207	3489
EOY13502	3489
EOY11845	3490
EOX99422	3490
EOY06120	3491
EOX94374	3491
EOY21200	3492
EOY22658	3492
EOX99609	3492
EOX94763	3493
EOX94759	3493
EOY12766	3494
EOY28444	3494
EOX99281	3494
EOY30655	3495
EOX97698	3495
EOX90812	3495
EOX96257	3496
EOY27928	3496
EOX96273	3496
EOY13426	3496
EOY34681	3496
EOY33823	3496
EOY31472	3498
EOY29321	3498
EOY15515	3499
EOY15516	3499
EOY15514	3499
EOX91884	3499
EOY28332	3500
EOY12859	3500
EOY06181	3501
EOX94329	3501
EOY28519	3502
EOY28520	3502
EOY22490	3503
EOX99840	3503
EOX99937	3504
EOY10303	3504
EOY14920	3505
EOX90899	3505
EOX97857	3505
EOY21098	3505
EOY30163	3505
EOX91499	3506
EOX98310	3506
EOX95652	3507
EOY23945	3507
EOY14370	3508
EOY32223	3508
EOX91539	3508
EOX99184	3509
EOY06012	3509
EOY12612	3509
EOY28539	3509
EOX95226	3510
EOY06661	3510
EOY06660	3510
EOY10110	3510
EOY25138	3510
EOY25139	3510
EOY03446	3511
EOY16555	3511
EOY02274	3512
EOY02276	3512
EOY32948	3513
EOY05085	3513
EOY25266	3513
EOY11462	3515
EOY03768	3515
EOX94268	3516
EOY13717	3516
EOY10817	3516
EOY19359	3517
EOY03266	3517
EOY27908	3518
EOY13375	3518
EOY08255	3519
EOY23688	3519
EOX95543	3520
EOY30080	3520
EOY29629	3520
EOY21395	3521
EOY01074	3521
EOX96313	3522
EOY20535	3522
EOY09819	3523
EOX94177	3523
EOY27329	3524
EOY27326	3524
EOY25075	3524
EOX93407	3524
EOY30187	3524
EOY27735	3524
EOY22725	3526
EOY11226	3526
EOY02520	3528
EOY11950	3528
EOY00305	3529
EOY20575	3529
EOY05356	3530
EOX93964	3530
EOY31636	3531
EOX99294	3531
EOY12767	3531
EOY07429	3533
EOY33927	3533
EOY04121	3534
EOX97091	3534
EOY20072	3534
EOY19364	3534
EOY04701	3534
EOX93100	3534
EOY13672	3534
EOY11089	3535
EOY20381	3535
EOY09058	3536
EOY09044	3536
EOY09043	3536
EOY17839	3536
EOY09057	3536
EOY14204	3536
EOY33547	3536
EOY08135	3536
EOY06710	3536
EOY02757	3536
EOY13924	3536
EOX94079	3536
EOY02737	3536
EOY02745	3536
EOX91529	3536
EOX96423	3536
EOY03324	3536
EOX96411	3536
EOY13925	3536
EOX96414	3536
EOX96410	3536
EOX96413	3536
EOX96419	3536
EOY03314	3536
EOY13919	3536
EOX96416	3536
EOX96431	3536
EOY02744	3536
EOY10992	3536
EOY32185	3536
EOY13898	3536
EOY13901	3536
EOY05382	3536
EOY13884	3536
EOY05383	3536
EOY13897	3536
EOY13883	3536
EOX96425	3536
EOX96907	3536
EOY13880	3536
EOY13894	3536
EOY25968	3536
EOY25967	3536
EOY25965	3536
EOY07342	3536
EOY33492	3536
EOX96428	3536
EOY02750	3536
EOY11240	3537
EOY08329	3537
EOY21880	3537
EOY06167	3538
EOX94341	3538
EOX96537	3539
EOY24161	3539
EOY13319	3540
EOX92701	3540
EOY07168	3540
EOY27979	3540
EOY23184	3541
EOY24684	3541
EOY16788	3542
EOX92347	3542
EOX97033	3543
EOY08565	3543
EOX92692	3544
EOY16342	3544
EOX90935	3544
EOX99269	3545
EOY13882	3545
EOY13001	3546
EOY12996	3546
EOY28248	3546
EOY13000	3546
EOX99866	3547
EOY02797	3547
EOY09940	3549
EOY26244	3549
EOY22528	3550
EOX99748	3550
EOY11052	3551
EOX94570	3551
EOY31123	3552
EOY25974	3552
EOY23377	3553
EOY24880	3553
EOY15657	3555
EOX91754	3555
EOY28537	3556
EOY12615	3556
EOX98931	3557
EOY16240	3557
EOX95169	3558
EOY10987	3558
EOY05964	3558
EOY13703	3558
EOX92478	3559
EOY16630	3559
EOY18143	3559
EOY08111	3560
EOY26313	3560
EOY28393	3561
EOY12795	3561
EOY19544	3562
EOY19508	3562
EOY19538	3562
EOY19504	3562
EOX97584	3563
EOY15130	3563
EOX97648	3564
EOX97664	3564
EOY28390	3565
EOY12797	3565
EOY27990	3566
EOX92853	3566
EOY18086	3567
EOY07444	3567
EOY28749	3568
EOY06118	3568
EOX93451	3569
EOY01314	3569
EOX99799	3569
EOX95822	3570
EOY23405	3570
EOX93670	3571
EOY04627	3571
EOY26208	3573
EOY32205	3573
EOY22022	3575
EOY09756	3575
EOY03627	3575
EOY34156	3576
EOX98723	3576
EOX92011	3576
EOY04280	3577
EOX93684	3577
EOY21305	3577
EOY03888	3578
EOY22212	3578
EOY03887	3578
EOY03889	3578
EOY30544	3579
EOX96720	3579
EOY19051	3580
EOY17649	3580
EOY11631	3580
EOY15906	3580
EOY29659	3581
EOY26787	3581
EOY07260	3582
EOY07262	3582
EOY07258	3582
EOY28315	3582
EOY02966	3583
EOY02968	3583
EOY22461	3584
EOX99885	3584
EOX91263	3585
EOY21454	3585
EOX97204	3585
EOY25238	3585
EOY07346	3586
EOY33870	3586
EOY05508	3587
EOY05505	3587
EOY11606	3588
EOX95175	3588
EOY15413	3589
EOX93622	3589
EOX91967	3589
EOX94529	3590
EOY05943	3590
EOY05942	3590
EOY11000	3590
EOY30274	3591
EOY30042	3591
EOY31630	3593
EOY31635	3593
EOX98198	3594
EOX98197	3594
EOX97628	3594
EOY03560	3594
EOY31109	3594
EOY31111	3594
EOX97366	3594
EOX97364	3594
EOY25911	3594
EOY26073	3594
EOY14582	3594
EOY22261	3594
EOY29528	3594
EOY15920	3594
EOX97363	3594
EOY25935	3594
EOY16767	3594
EOY16558	3594
EOY25915	3594
EOY02622	3594
EOX94765	3594
EOY05634	3594
EOY26888	3594
EOY32991	3594
EOY03559	3594
EOX93952	3594
EOY29527	3594
EOY10548	3594
EOY12011	3594
EOX97427	3596
EOY16705	3596
EOY20293	3597
EOY20281	3597
EOY02515	3598
EOY29014	3598
EOY03270	3598
EOY11975	3598
EOY14318	3598
EOY32578	3598
EOX93791	3598
EOY33509	3598
EOY30983	3598
EOX96944	3598
EOY13843	3598
EOY19071	3598
EOY08491	3599
EOY32540	3599
EOY09287	3600
EOY14584	3600
EOY20850	3601
EOY00581	3601
EOY18333	3604
EOY18312	3604
EOY18326	3604
EOY03406	3605
EOY14095	3605
EOY29353	3606
EOY26034	3606
EOY06992	3607
EOY23642	3607
EOY25435	3608
EOX98793	3608
EOY29296	3609
EOX98645	3609
EOX99258	3610
EOY13233	3610
EOX97124	3610
EOY02445	3610
EOX97066	3610
EOX97178	3610
EOX98123	3610
EOX98124	3610
EOX97177	3610
EOX97142	3610
EOX97174	3610
EOX97182	3610
EOX98126	3610
EOX98117	3610
EOX98129	3610
EOX91491	3610
EOY17796	3610
EOX97169	3610
EOX97171	3610
EOY17793	3610
EOX97179	3610
EOX97170	3610
EOX98127	3610
EOX98120	3610
EOY17789	3610
EOY02451	3610
EOX98130	3610
EOX98122	3610
EOX98128	3610
EOY17792	3610
EOY02452	3610
EOY02446	3610
EOY02443	3610
EOX98121	3610
EOY12811	3610
EOX97181	3610
EOX98125	3610
EOX98118	3610
EOX98119	3610
EOX97470	3611
EOX97472	3611
EOY02169	3612
EOY26938	3612
EOY08628	3613
EOY04560	3613
EOX93787	3614
EOY27819	3614
EOY14409	3615
EOX98288	3615
EOY31367	3616
EOY26651	3616
EOY06520	3618
EOY02354	3618
EOY03308	3619
EOY13154	3619
EOY22431	3620
EOY19139	3620
EOX97658	3621
EOY17551	3621
EOY13671	3622
EOY33324	3622
EOY26467	3623
EOY21229	3623
EOX95683	3624
EOY30204	3624
EOY06750	3626
EOY06749	3626
EOY14686	3627
EOY24790	3627
EOY05312	3628
EOY05311	3628
EOY09483	3629
EOY32449	3629
EOY07046	3630
EOY07048	3630
EOY07834	3631
EOY34361	3631
EOY06324	3632
EOY06314	3632
EOY27131	3633
EOX94256	3633
EOY16178	3634
EOY16825	3634
EOY16823	3634
EOY16180	3634
EOY23007	3635
EOY34476	3635
EOY34478	3635
EOX99059	3636
EOX91049	3636
EOY11262	3638
EOY06345	3638
EOY01259	3639
EOY14343	3639
EOY22105	3640
EOY01670	3640
EOY11587	3641
EOX95178	3641
EOY09186	3641
EOY21772	3642
EOY32346	3642
EOY00921	3643
EOY21233	3643
EOY11828	3644
EOY09878	3644
EOY30287	3647
EOY27243	3647
EOY10203	3647
EOY09211	3648
EOY29409	3648
EOY31622	3649
EOY31620	3649
EOY28479	3650
EOX99239	3650
EOY14984	3651
EOX90881	3651
EOY22009	3653
EOY19399	3653
EOY21157	3653
EOX97128	3653
EOX99942	3653
EOY29153	3654
EOY29154	3654
EOY18222	3655
EOX97863	3655
EOY27062	3656
EOY30526	3656
EOY29866	3656
EOY14867	3657
EOX90963	3657
EOY34663	3658
EOY02827	3658
EOY02806	3659
EOY30946	3659
EOY12228	3660
EOY28863	3660
EOY27123	3661
EOY27125	3661
EOX93055	3662
EOY03064	3662
EOY27585	3662
EOY14959	3663
EOY32430	3663
EOY03639	3663
EOY15754	3663
EOY00861	3664
EOY02724	3664
EOY02456	3665
EOY00529	3665
EOY05695	3666
EOX94720	3666
EOY11157	3666
EOY28184	3667
EOY02138	3667
EOX98250	3667
EOY34190	3667
EOY26977	3667
EOY05615	3667
EOY05254	3668
EOY05940	3668
EOX94155	3669
EOY32916	3669
EOX98234	3670
EOX91388	3670
EOY07312	3672
EOY09570	3672
EOY26807	3673
EOY30758	3673
EOY15168	3673
EOY17958	3673
EOX97543	3673
EOX95961	3673
EOY03496	3674
EOY23465	3674
EOY27639	3675
EOY26089	3675
EOY14271	3675
EOY14853	3676
EOY14855	3676
EOY12447	3677
EOY12446	3677
EOX94876	3678
EOY12604	3678
EOY11101	3679
EOY31411	3679
EOY18955	3680
EOY12673	3680
EOX96541	3681
EOX96542	3681
EOY06905	3682
EOY24138	3682
EOY05693	3683
EOX94728	3683
EOY13783	3684
EOY27555	3684
EOY29911	3686
EOY30439	3686
EOY28130	3687
EOY13135	3687
EOY14725	3688
EOY00196	3688
EOX95873	3689
EOY15761	3689
EOX94705	3690
EOY05728	3690
EOX96780	3690
EOX94708	3690
EOX94707	3690
EOY33141	3690
EOY32353	3690
EOY05730	3690
EOX98845	3690
EOY22518	3691
EOX99771	3691
EOY11449	3692
EOY06470	3692
EOY03549	3693
EOY21940	3693
EOX90715	3694
EOX92925	3694
EOX90713	3694
EOY16751	3694
EOY11388	3695
EOY05562	3695
EOX90978	3697
EOY14857	3697
EOY31720	3698
EOX97667	3698
EOX92643	3698
EOY16450	3698
EOX97538	3698
EOY28290	3699
EOY12875	3699
EOY09904	3699
EOY13437	3700
EOY00404	3700
EOY10865	3701
EOX94837	3701
EOY05511	3701
EOY25474	3702
EOY17158	3702
EOY29836	3703
EOY30580	3703
EOY24117	3703
EOX90604	3704
EOY18859	3704
EOY19497	3705
EOY33003	3705
EOX93864	3706
EOX97011	3706
EOX93933	3707
EOY05308	3707
EOX97522	3708
EOX97524	3708
EOX97519	3708
EOY17923	3709
EOY07319	3709
EOY25226	3710
EOX95796	3710
EOX91157	3710
EOX98567	3710
EOY28561	3711
EOY28581	3711
EOY15505	3712
EOX91895	3712
EOY27984	3713
EOX92858	3713
EOY21014	3714
EOY18996	3714
EOY29701	3715
EOY29702	3715
EOY14896	3716
EOY18590	3716
EOX95659	3717
EOY12866	3717
EOY23613	3717
EOY23950	3717
EOX92454	3717
EOX99524	3718
EOY28165	3718
EOY27099	3719
EOY25542	3719
EOX93643	3719
EOX98062	3719
EOY30649	3719
EOY17673	3720
EOY18288	3720
EOY27201	3721
EOY33609	3721
EOY30320	3721
EOY27927	3722
EOY13432	3722
EOY09477	3724
EOY32464	3724
EOY02899	3725
EOX99026	3725
EOY21575	3725
EOY28805	3726
EOY33778	3726
EOX93667	3727
EOX94081	3727
EOY30230	3728
EOY27283	3728
EOY04785	3730
EOX93662	3730
EOY13895	3731
EOY13892	3731
EOY04656	3732
EOY34611	3732
EOY25070	3733
EOX95597	3733
EOY17834	3734
EOY07243	3734
EOY21131	3735
EOY00046	3735
EOX91365	3736
EOY25382	3736
EOX91721	3737
EOY31520	3737
EOY31192	3737
EOX98255	3738
EOY14469	3738
EOY05335	3739
EOY17106	3739
EOX96994	3739
EOX97261	3740
EOY15627	3740
EOY15630	3740
EOY15632	3740
EOX91785	3740
EOX97259	3740
EOY04003	3741
EOY00937	3741
EOX94868	3742
EOY06312	3742
EOY18864	3743
EOY11472	3743
EOY12818	3744
EOX99338	3744
EOY14093	3745
EOY14049	3745
EOY12705	3746
EOY12706	3746
EOY12703	3746
EOX92248	3747
EOX93532	3747
EOY17179	3748
EOY02088	3748
EOY27164	3748
EOY27193	3749
EOY30323	3749
EOY16641	3750
EOY16640	3750
EOY13329	3750
EOY16025	3752
EOX92138	3752
EOX91176	3752
EOX95370	3753
EOY11448	3753
EOY27075	3754
EOX93087	3754
EOY06471	3755
EOX94984	3755
EOY32267	3756
EOX96347	3756
EOY03384	3757
EOY31522	3757
EOY26153	3757
EOY02049	3757
EOY26233	3758
EOY32164	3758
EOX99181	3759
EOX93573	3759
EOX92346	3760
EOY16791	3760
EOY02756	3761
EOY20793	3761
EOY27684	3762
EOY29222	3762
EOX99905	3762
EOY31020	3762
EOY32345	3762
EOX95978	3762
EOY30194	3763
EOX96051	3763
EOY18302	3764
EOY18303	3764
EOY34192	3765
EOY07647	3765
EOY10500	3766
EOX91716	3766
EOY20046	3767
EOY13261	3767
EOY24787	3768
EOX95919	3768
EOY31219	3769
EOY26262	3769
EOY11640	3769
EOY25920	3769
EOX99002	3770
EOX93084	3770
EOY07722	3772
EOY34265	3772
EOY18508	3772
EOY13788	3773
EOY25548	3773
EOY17273	3776
EOY03795	3776
EOY10311	3776
EOY03881	3776
EOY19206	3776
EOY13034	3776
EOY12586	3776
EOY09431	3776
EOY21321	3776
EOY20320	3776
EOX98925	3776
EOY28499	3776
EOY31800	3776
EOY15753	3776
EOY08986	3776
EOY14354	3776
EOY13296	3776
EOY20979	3776
EOY07907	3776
EOY19848	3776
EOY10789	3776
EOX93583	3777
EOY11928	3777
EOY11649	3778
EOY24120	3778
EOY31735	3779
EOX99589	3779
EOY22672	3779
EOY04767	3780
EOY28680	3780
EOY15957	3781
EOX92047	3781
EOY24167	3781
EOX98742	3781
EOY26277	3782
EOX98365	3782
EOY31320	3783
EOY32539	3783
EOX94901	3784
EOY06055	3784
EOY05029	3784
EOY11099	3784
EOY11095	3784
EOY05035	3784
EOY05385	3784
EOY05798	3784
EOX93071	3784
EOY05031	3784
EOY05796	3784
EOY11096	3784
EOY11100	3784
EOY05799	3784
EOY05033	3784
EOY11098	3784
EOY11097	3784
EOY05034	3784
EOY05028	3784
EOX97290	3784
EOX94838	3785
EOY02387	3785
EOY24485	3786
EOX95610	3786
EOX96223	3786
EOY07478	3786
EOY00536	3787
EOY11737	3787
EOX91515	3788
EOX98317	3788
EOX99838	3788
EOY06388	3789
EOY10657	3789
EOY05805	3790
EOY30129	3790
EOY27578	3791
EOY22023	3791
EOX94441	3791
EOY18929	3791
EOY15568	3792
EOX91837	3792
EOY27904	3793
EOY27906	3793
EOY27905	3793
EOX99613	3794
